V1,V2
33,0
32,0
45,0
40,0
41,1
42,1
44,1
43,0
38,0
39,0
37,0
129,0
113,3
112,0
120,0
116,0
118,0
117,0
119,2
121,0
114,0
115,0
126,0
127,0
128,0
125,0
133,1
84,1
96,2
95,0
98,1
88,0
93,0
92,0
94,1
89,0
90,0
91,0
97,0
85,0
87,1
86,0
83,0
73,0
46,0
60,0
62,0
61,1
47,0
57,0
58,0
51,0
53,0
52,1
55,0
59,0
56,0
54,0
50,1
39,0
40,1
42,1
41,0
65,1
66,0
64,1
34,2
45,1
43,1
44,0
100,0
77,1
75,0
76,3
74,1
104,0
101,1
102,2
103,0
47,1
50,0
49,1
84,0
81,0
93,0
90,0
91,0
92,0
88,0
87,0
89,0
86,0
105,1
103,0
104,0
79,2
99,1
98,1
100,0
96,0
102,0
101,0
97,0
83,0
80,0
95,0
76,3
78,0
77,0
75,0
70,2
69,1
72,1
74,2
68,0
71,0
73,0
67,0
82,1
59,0
72,0
69,0
70,0
74,0
73,0
75,0
71,0
68,0
64,0
63,0
62,0
61,0
67,0
60,0
66,0
65,0
34,0
14,1
16,1
15,1
161,1
165,1
163,3
157,1
87,1
106,1
109,2
105,0
110,0
107,1
104,0
108,1
138,0
129,1
128,0
143,2
118,0
111,0
117,1
112,0
113,0
116,0
114,0
115,0
140,0
142,1
141,2
139,0
127,0
126,4
132,0
94,1
98,0
91,0
89,0
93,0
100,0
90,0
101,0
97,0
92,1
88,2
95,0
99,0
96,0
148,0
144,0
136,0
145,0
130,0
131,1
123,0
122,1
124,0
121,0
125,0
102,0
120,1
86,1
137,1
119,1
146,0
149,0
103,0
147,0
150,2
31,3
54,0
53,0
60,0
58,0
62,0
59,0
61,0
45,0
52,0
47,0
44,1
43,0
46,0
51,0
50,1
48,0
49,0
38,1
37,0
39,2
70,1
74,0
75,0
73,0
72,0
76,0
77,0
69,0
78,0
156,1
155,1
159,1
183,2
12,2
25,2
26,2
27,1
21,0
23,0
24,0
19,0
18,0
29,0
20,0
22,0
28,1
69,1
67,0
71,0
72,0
75,0
77,0
74,0
73,0
76,1
79,1
65,2
33,1
32,0
30,0
29,0
131,1
125,0
124,0
123,0
128,0
126,0
129,0
127,0
130,0
122,0
118,5
133,0
143,0
145,0
139,0
140,0
134,0
144,0
135,0
141,0
136,0
137,0
138,0
98,1
93,1
91,0
92,0
90,0
89,1
88,1
87,2
94,3
64,0
67,0
66,3
70,0
69,0
71,0
60,0
80,1
62,0
74,0
75,0
81,1
84,0
83,0
85,0
82,0
72,0
79,1
86,1
68,2
77,0
78,0
65,1
63,0
73,1
76,1
61,2
99,0
161,0
164,0
162,0
163,0
180,0
175,0
176,5
169,0
177,0
178,3
179,1
167,0
168,0
171,1
173,1
172,3
174,0
170,0
165,0
160,1
166,0
181,0
152,4
25,0
28,1
21,1
37,0
32,0
33,1
36,0
35,0
34,0
31,1
30,0
38,0
39,0
42,0
40,0
43,0
41,0
29,0
46,0
45,0
44,0
49,0
55,1
56,0
57,0
59,1
58,0
53,0
52,0
51,0
60,0
50,0
54,1
20,0
22,0
24,0
23,0
69,0
64,1
63,0
66,0
65,1
67,2
68,1
62,0
81,0
74,0
75,0
77,0
78,1
80,1
76,1
79,0
84,0
83,0
82,1
89,1
88,1
91,0
87,0
90,0
86,0
72,0
85,0
73,0
18,0
16,0
17,0
26,0
27,0
113,0
110,0
111,0
112,0
108,0
106,0
107,0
119,0
120,0
118,1
129,0
132,0
131,0
130,0
128,0
127,0
122,0
117,0
123,0
121,0
133,0
114,0
115,0
116,0
125,1
124,0
126,0
109,1
101,2
138,1
134,0
104,0
105,0
137,0
136,0
135,0
103,0
102,0
100,0
98,2
15,4
14,0
13,0
20,1
18,0
19,0
36,0
35,1
34,0
33,0
37,0
32,0
31,0
29,0
30,2
38,0
23,0
24,3
25,0
7,2
22,4
21,1
14,0
19,0
18,0
17,0
16,0
15,0
20,1
32,0
33,0
27,1
30,1
28,1
31,0
29,0
8,0
12,0
9,0
11,0
10,0
42,4
56,0
63,0
62,0
48,1
47,0
50,1
45,0
71,0
72,4
70,0
69,4
65,0
64,0
55,0
51,0
61,1
58,1
57,0
60,0
44,0
54,0
53,0
52,0
49,0
46,0
79,0
68,1
69,1
67,0
65,0
66,0
94,0
77,1
70,0
72,1
74,0
76,0
71,0
75,0
73,2
59,1
49,1
56,0
58,0
53,0
60,1
61,1
54,0
57,0
55,0
50,0
52,1
51,1
62,0
88,1
89,0
87,0
84,1
83,0
85,1
80,0
64,0
95,0
92,0
91,0
90,0
93,0
82,0
81,1
63,0
78,0
86,0
100,0
98,0
99,2
97,0
109,0
113,0
110,0
111,0
112,2
74,1
71,1
73,1
72,0
90,1
77,1
86,0
82,0
79,0
78,1
81,0
80,0
84,0
85,1
83,1
96,0
100,0
101,0
98,0
94,0
92,0
97,0
95,0
99,1
93,2
107,0
106,1
102,0
105,0
103,0
108,1
104,0
91,0
57,0
53,0
47,0
40,0
52,0
38,0
41,0
58,1
46,0
45,0
44,0
55,1
54,0
56,0
37,0
43,0
51,0
36,0
42,0
26,0
25,0
49,0
50,1
39,0
90,0
89,3
84,0
85,0
93,1
92,0
100,0
108,0
101,0
104,0
105,0
102,2
107,1
106,1
103,0
88,0
86,0
87,1
97,0
91,1
113,1
115,0
114,0
98,0
99,0
94,0
96,1
95,0
32,0
35,0
34,0
33,2
37,2
36,0
66,1
65,0
64,0
59,0
62,0
61,0
63,0
58,0
57,0
67,0
60,2
49,0
44,0
48,0
46,1
45,0
47,0
42,0
30,0
33,0
41,2
34,2
36,0
32,0
31,0
29,0
35,0
37,0
39,0
38,2
40,1
54,0
55,0
53,1
80,3
13,8
70,0
69,0
66,1
67,1
68,0
71,0
72,1
64,0
65,0
74,0
73,0
75,2
78,4
43,0
36,0
39,0
44,0
38,3
37,1
49,1
40,0
45,0
46,0
48,0
47,0
42,0
50,0
55,0
54,2
53,1
52,0
51,0
56,0
41,0
77,0
78,0
79,1
82,2
88,0
95,1
93,0
94,0
92,0
91,0
89,0
90,0
96,2
23,1
19,0
20,0
22,0
24,0
25,0
44,0
43,0
116,1
122,0
120,0
114,0
118,0
117,0
115,0
119,0
121,1
112,0
123,0
108,3
85,0
94,0
93,2
96,2
95,0
90,0
92,1
91,0
76,0
83,0
82,1
80,0
84,0
81,0
97,1
98,1
77,0
78,0
79,2
86,0
89,0
88,0
87,0
75,0
73,1
50,0
51,0
53,1
52,0
55,0
54,0
56,1
39,0
41,1
42,1
43,1
45,0
40,0
46,2
44,0
19,1
17,1
16,3
26,0
28,0
30,0
29,0
27,0
24,0
31,0
25,4
32,1
23,0
22,0
45,0
50,2
44,0
39,0
48,1
34,0
47,0
41,0
51,0
36,2
24,0
26,0
33,0
25,3
52,0
38,0
43,0
46,0
42,0
37,0
35,1
40,2
31,0
32,2
30,0
29,0
49,0
23,0
28,0
27,0
22,0
21,1
20,0
54,0
61,0
60,0
53,1
56,0
59,0
58,1
55,0
57,1
64,0
66,0
65,0
67,1
18,2
17,0
16,0
15,0
81,0
76,0
75,0
80,0
71,0
78,0
77,0
79,1
72,1
73,0
74,0
70,1
84,0
83,3
63,1
62,0
79,2
80,0
21,0
20,0
24,1
22,1
23,0
19,1
63,1
62,1
66,0
68,0
67,0
71,0
70,0
72,0
69,1
61,0
49,0
60,1
51,0
53,0
52,1
50,1
58,0
59,0
55,1
54,1
56,0
57,0
41,2
126,1
125,0
120,0
121,0
119,0
122,0
118,0
117,1
106,1
102,1
104,0
105,0
103,0
100,1
101,0
116,0
112,0
98,1
99,0
97,0
107,3
108,0
123,1
96,1
111,0
115,0
114,0
124,2
113,1
109,0
110,0
129,0
130,0
128,2
131,0
132,2
127,0
91,2
90,1
89,0
88,1
95,3
52,0
53,0
60,1
55,0
59,0
57,0
56,0
58,1
54,0
62,1
61,0
32,1
31,0
30,0
33,0
34,0
36,0
35,1
14,0
13,0
15,0
16,0
10,0
12,0
17,0
11,0
18,0
27,1
25,1
23,0
26,0
24,2
20,0
21,0
22,0
69,2
72,2
35,0
33,0
34,0
40,1
42,0
44,0
41,0
43,0
37,0
38,0
36,0
37,0
45,0
39,0
40,1
47,0
46,2
44,0
41,0
43,0
42,3
38,0
100,6
90,0
91,0
85,0
86,2
89,1
84,0
87,0
88,0
83,0
95,0
97,0
92,0
93,0
96,0
94,1
82,1
75,1
73,1
70,0
72,0
69,0
71,0
68,0
76,0
74,0
33,0
36,1
15,0
24,0
21,0
25,0
27,2
23,0
29,0
22,0
28,0
26,1
12,0
17,0
16,1
20,1
31,0
30,0
19,1
18,0
10,0
11,0
14,0
13,0
35,1
34,0
47,1
46,0
49,0
50,0
41,0
44,0
43,0
42,1
48,1
55,0
64,4
63,0
62,0
59,0
58,0
60,0
61,0
57,2
56,1
22,0
21,0
23,0
28,2
26,0
25,1
24,1
27,1
33,0
20,0
35,0
30,0
32,0
31,0
34,0
29,1
51,0
50,0
41,0
56,0
54,0
55,1
53,0
40,0
42,0
47,1
46,0
43,1
44,1
45,0
38,0
36,2
37,0
62,3
39,1
52,1
13,0
18,0
17,0
15,0
16,0
14,3
19,1
78,0
81,0
82,0
83,0
84,2
79,0
76,0
77,4
74,1
75,0
73,0
72,4
80,1
92,0
88,0
89,0
93,1
90,1
94,0
112,0
110,0
111,0
104,1
108,1
105,0
106,0
103,0
95,4
66,1
68,0
64,1
44,0
45,1
46,0
61,0
59,0
58,0
60,0
53,0
57,1
56,1
47,1
55,3
50,1
48,1
49,0
51,0
52,0
54,0
62,0
63,0
25,1
26,1
27,0
15,0
18,0
16,0
17,2
14,0
21,0
24,0
35,0
23,0
34,0
36,0
28,0
22,0
20,1
40,2
39,0
42,0
115,1
117,0
106,0
105,0
89,0
91,0
90,0
86,0
88,1
87,0
66,1
77,2
76,1
78,2
74,0
75,1
80,1
79,0
81,2
73,0
84,0
85,0
83,0
82,2
71,2
17,1
24,0
20,0
23,0
22,0
27,1
21,2
25,0
26,0
29,0
28,0
19,1
18,1
33,2
34,0
35,0
36,1
32,0
44,4
128,4
135,1
139,0
140,0
141,2
138,0
101,0
103,0
100,0
106,0
102,1
104,0
105,0
108,0
111,0
119,0
115,0
116,2
113,0
114,1
120,2
117,0
118,0
112,0
121,0
109,0
107,0
110,0
75,0
76,0
78,2
92,0
91,0
80,1
79,0
88,0
89,0
90,0
87,2
81,0
86,0
82,0
84,0
85,0
83,0
38,1
42,0
43,1
52,1
45,0
44,4
47,0
46,0
53,0
48,0
49,0
54,0
50,0
51,0
56,0
57,0
158,0
170,2
169,1
168,0
157,2
164,3
163,1
183,0
172,0
179,0
181,0
184,1
180,1
173,0
174,0
175,0
176,0
182,0
177,0
178,1
185,0
11,0
15,2
14,0
13,0
12,0
21,1
22,1
20,0
69,0
70,0
72,0
71,0
75,1
74,1
73,0
78,0
76,0
81,0
79,0
80,0
77,0
82,0
57,0
66,4
56,0
68,2
65,0
103,0
106,2
104,1
102,0
89,0
90,0
99,1
98,0
95,0
96,2
97,1
94,0
125,3
124,0
123,0
30,0
32,0
27,0
39,0
92,0
91,0
94,0
68,0
74,0
79,0
69,0
81,0
82,0
83,0
75,1
78,1
77,0
80,0
73,1
71,0
70,0
72,0
76,0
63,0
61,0
60,0
56,0
59,0
57,0
58,0
62,1
53,0
65,0
67,0
55,0
54,0
64,1
66,1
86,0
85,0
36,0
35,4
34,1
38,0
37,0
33,0
44,0
47,0
49,2
50,0
46,0
48,2
45,1
26,2
29,2
40,0
93,1
18,0
19,0
17,0
16,1
14,0
15,1
89,1
85,0
84,0
88,2
86,0
87,0
83,1
80,0
81,0
79,1
77,1
78,0
82,1
92,1
54,1
44,2
42,0
41,0
43,0
40,0
22,0
37,0
24,0
27,0
26,0
25,0
33,0
34,0
35,0
23,1
32,1
31,0
28,0
29,0
38,0
39,1
36,0
30,0
45,1
46,1
90,0
85,0
93,0
86,0
89,0
97,0
74,0
96,3
81,0
84,0
75,0
76,0
77,0
78,0
79,0
80,2
83,0
82,1
87,0
92,0
94,0
91,0
88,0
71,0
69,0
70,0
53,0
50,0
44,0
45,1
46,0
48,0
47,2
51,0
49,0
26,0
27,1
17,0
25,1
9,1
15,0
16,0
14,0
11,0
10,0
13,0
12,1
21,0
19,0
22,0
20,0
24,0
23,0
18,0
28,2
37,1
32,0
31,2
30,1
29,0
35,0
36,0
33,0
34,0
43,0
52,3
130,0
133,5
132,0
131,0
125,0
121,0
123,1
124,0
126,1
127,1
128,2
129,0
122,0
135,0
134,0
146,0
145,1
150,0
148,0
147,1
144,0
149,0
143,0
142,3
151,0
152,0
154,0
153,0
137,0
136,0
155,1
178,0
179,0
106,0
108,0
100,0
102,3
104,0
105,0
101,0
107,0
103,0
92,1
94,0
93,0
95,0
84,0
83,1
81,1
80,0
82,0
79,2
78,0
48,0
47,1
45,0
50,0
49,0
46,0
33,0
34,1
47,1
42,1
39,0
40,1
41,0
44,0
45,0
46,0
43,0
62,1
52,1
51,1
60,0
54,0
59,0
57,1
58,1
55,0
56,0
53,0
48,0
49,0
50,1
61,1
78,1
73,1
74,0
72,0
82,0
83,0
75,0
76,2
122,0
120,0
121,0
119,2
118,0
100,0
105,0
102,0
104,0
97,0
98,0
99,0
101,0
103,1
95,0
94,0
92,0
96,2
93,0
130,0
129,0
128,0
34,0
44,1
41,0
40,2
42,0
37,1
36,0
35,1
48,0
45,0
46,0
54,1
55,1
56,0
57,0
58,0
47,0
59,0
60,0
85,0
91,0
86,1
87,0
90,0
88,0
89,1
84,0
106,1
107,0
77,0
74,2
81,0
72,0
53,4
51,0
52,0
101,0
68,1
69,0
67,0
66,0
64,0
62,1
63,0
65,0
61,0
95,1
88,1
93,2
92,0
89,0
91,0
87,0
90,0
94,0
99,0
58,2
59,0
57,0
26,0
27,4
25,0
78,0
79,0
73,0
80,0
71,0
56,0
55,0
82,0
83,0
103,0
102,1
100,1
76,0
75,0
77,0
54,0
70,0
60,1
25,1
7,0
23,0
10,0
11,0
9,0
22,0
21,0
20,0
19,5
12,1
18,1
15,1
13,0
14,0
16,0
17,0
70,5
68,0
65,0
66,0
62,0
46,0
53,1
50,0
60,0
59,0
47,0
56,0
55,0
57,2
58,0
48,0
61,0
52,0
49,0
54,0
51,0
64,0
63,0
69,0
67,0
89,1
92,0
93,0
91,0
90,1
72,1
73,1
75,2
82,0
76,0
74,0
81,1
77,0
80,0
79,0
78,1
67,0
64,2
60,0
65,0
66,0
68,0
57,1
63,0
62,1
61,0
69,0
59,0
58,0
56,0
71,0
70,1
18,1
17,1
19,1
27,0
84,0
85,0
86,1
28,0
26,1
23,0
21,0
22,2
25,1
24,0
16,0
20,0
29,0
52,3
99,1
100,0
106,2
108,4
109,1
112,1
103,0
107,0
111,0
113,0
104,0
105,0
102,1
101,0
110,0
114,1
44,0
54,1
53,0
47,1
48,0
49,0
50,1
45,1
93,0
91,0
92,0
96,0
62,0
83,0
84,0
63,2
100,0
56,0
90,2
65,2
97,3
64,0
89,0
88,0
85,0
98,0
95,1
94,0
82,0
99,0
101,1
58,0
57,0
60,1
66,0
67,0
71,0
69,0
78,1
79,0
76,0
77,2
80,1
75,1
81,1
73,0
72,0
74,2
70,0
68,0
113,0
116,0
114,0
119,0
120,0
117,0
118,0
115,0
22,0
20,0
23,0
21,0
11,5
17,0
16,0
84,0
82,0
83,1
88,0
89,0
92,0
90,0
93,0
96,0
99,1
97,1
98,0
87,0
91,0
94,0
95,1
103,0
102,0
101,1
70,0
69,0
55,0
49,0
47,0
48,1
46,2
67,1
68,0
66,0
52,4
53,0
54,0
56,0
58,0
62,1
61,2
59,0
60,0
57,0
63,1
64,0
65,0
19,0
20,1
21,1
18,0
22,0
34,0
32,0
33,0
37,0
38,0
35,0
36,0
31,0
29,1
30,0
28,0
40,0
41,0
59,1
51,0
49,0
52,1
50,1
54,0
53,3
55,1
58,1
48,2
47,0
109,1
108,0
67,0
66,5
48,1
46,0
44,0
45,1
47,1
49,1
54,0
55,0
59,0
57,0
58,0
56,1
64,1
61,0
53,0
52,0
50,0
63,0
62,0
51,0
65,0
60,0
43,2
14,0
15,0
13,0
12,1
21,0
27,0
29,0
20,0
22,0
28,0
23,0
25,0
26,0
24,0
87,7
118,3
201,0
202,0
203,0
193,0
151,0
209,1
208,1
207,1
153,1
200,0
165,1
195,0
196,0
197,0
198,1
194,0
187,0
204,0
213,1
199,1
167,2
162,0
155,0
158,0
159,0
157,1
156,0
154,0
160,1
161,0
212,3
206,0
205,0
184,0
183,0
178,0
174,0
171,2
180,1
175,0
176,0
170,0
179,0
177,1
172,0
173,0
181,3
182,0
169,0
185,0
186,0
168,1
164,1
188,1
190,1
189,0
211,0
152,0
191,0
192,0
124,0
122,0
123,0
125,0
129,2
127,0
130,0
126,0
128,0
133,0
134,0
136,0
137,2
132,1
140,0
139,0
138,0
135,0
131,0
141,0
142,0
120,0
121,0
52,0
59,0
47,1
45,0
53,0
58,1
57,1
56,0
50,0
48,0
44,0
51,0
49,0
54,0
46,0
55,0
60,0
64,0
35,0
32,0
34,0
38,0
37,0
36,0
33,0
39,0
41,0
40,0
42,0
63,1
62,0
61,2
65,2
67,1
66,1
86,4
62,2
22,2
66,0
67,0
71,0
68,1
72,1
48,0
47,0
49,1
45,0
46,0
43,2
44,0
50,0
51,0
38,0
37,0
36,0
39,0
35,0
32,0
34,0
33,0
41,0
40,0
42,1
52,0
59,1
60,0
87,1
82,0
67,0
71,0
76,3
75,0
72,0
74,0
73,0
68,1
69,0
80,0
77,0
65,0
78,0
81,0
70,0
66,0
79,0
59,0
58,0
63,0
62,2
61,0
60,0
110,1
107,0
106,0
109,1
108,0
111,1
104,1
105,0
112,0
103,0
113,0
60,3
42,0
43,1
16,1
15,1
14,0
14,0
24,0
18,0
19,1
20,0
17,0
15,1
23,1
22,0
21,0
25,1
40,2
44,0
54,0
52,0
35,1
58,1
55,0
56,0
57,0
49,0
50,0
48,0
64,0
63,0
67,0
60,0
66,0
59,0
61,0
62,1
68,4
65,0
53,0
51,3
46,0
47,1
33,0
45,0
84,8
118,0
113,0
116,0
127,0
123,0
124,0
122,0
126,0
125,1
121,0
120,0
131,0
119,0
129,0
128,0
130,0
114,0
115,0
112,0
117,0
83,0
85,0
76,0
80,1
79,1
78,0
77,0
81,2
82,0
72,1
73,0
104,0
103,0
102,0
101,0
100,0
99,0
105,1
106,0
109,2
94,1
95,0
93,1
92,0
91,0
98,0
97,0
107,1
56,2
55,1
25,0
26,3
24,0
67,0
68,0
72,0
80,2
69,0
78,0
77,0
39,0
73,0
76,0
89,1
74,1
66,0
71,1
88,1
84,1
81,1
82,0
83,0
85,0
38,0
65,1
75,1
79,0
57,0
54,0
55,0
53,0
58,0
51,0
45,0
46,0
44,0
56,0
61,0
52,0
41,1
49,1
59,0
60,0
42,0
48,0
43,0
47,0
50,0
87,2
86,0
70,0
45,1
49,4
41,0
42,0
58,0
53,0
52,0
57,0
54,0
55,0
56,0
62,0
63,0
28,1
27,0
29,1
31,1
30,0
34,0
36,0
32,0
33,0
35,1
37,0
38,0
40,0
39,0
26,0
74,0
75,0
76,2
66,0
74,0
73,0
71,0
72,1
69,0
70,1
77,0
81,0
85,0
84,0
83,0
82,0
78,0
80,0
79,4
41,0
40,0
32,0
30,1
31,2
29,0
28,0
22,1
26,0
18,0
20,0
19,0
27,0
25,0
21,1
24,0
23,0
35,1
36,0
37,0
42,3
15,2
43,0
38,0
51,0
50,0
44,2
48,1
45,0
47,1
46,2
39,0
158,3
102,0
106,0
105,0
103,0
104,0
135,1
136,0
134,0
156,0
125,0
133,0
132,0
126,0
128,2
127,0
129,0
130,0
131,0
120,0
113,1
112,1
111,0
110,0
118,0
117,5
119,0
116,0
115,0
114,1
123,0
121,0
124,0
122,0
137,0
144,0
139,0
142,0
149,0
148,0
143,0
141,2
147,0
138,0
150,0
154,0
155,0
152,0
153,1
151,2
146,0
145,0
140,1
66,0
67,1
60,0
61,0
62,0
68,0
56,1
55,0
52,0
51,0
54,1
53,2
63,0
59,0
58,2
57,0
64,0
65,0
41,0
40,0
34,0
39,0
36,0
37,0
35,0
38,1
22,1
21,0
101,1
95,1
94,0
93,0
92,1
96,0
82,0
86,0
83,0
84,0
85,0
89,0
88,0
87,0
90,1
91,1
15,0
14,3
13,1
8,0
10,0
9,0
60,2
62,2
56,1
94,0
107,0
98,0
104,0
95,0
99,0
101,0
100,1
96,0
97,0
108,0
103,0
105,0
106,0
102,0
109,1
93,1
90,0
91,0
54,2
63,1
65,1
68,2
64,0
67,0
66,0
71,3
70,0
73,0
74,1
86,0
85,0
79,0
78,0
80,0
82,0
81,0
83,0
84,1
76,0
77,0
87,0
59,0
24,0
23,0
30,0
21,0
27,0
26,0
28,1
22,0
20,0
12,0
10,0
11,1
17,1
18,1
15,1
14,0
16,0
19,0
13,4
8,0
9,0
25,0
29,0
56,1
67,0
68,0
69,0
73,1
62,3
61,0
69,1
66,0
68,1
67,0
65,0
64,0
24,2
23,0
22,0
25,0
17,0
18,0
19,0
21,0
20,0
26,1
16,0
35,4
47,0
45,0
56,0
49,0
44,0
58,0
48,0
53,1
54,0
50,0
51,1
55,1
52,0
57,2
46,0
63,1
84,0
83,6
95,3
88,0
89,0
92,0
91,0
94,0
86,1
71,0
70,0
72,0
13,1
79,1
76,0
74,1
73,1
75,0
72,0
77,0
68,0
69,0
63,0
64,1
65,0
61,0
60,0
62,1
66,0
67,0
48,0
54,1
46,0
45,0
53,1
50,0
51,0
47,0
49,0
57,0
56,0
58,2
55,0
26,1
25,0
28,0
27,0
29,0
31,0
34,0
35,0
33,0
123,1
124,1
106,2
107,0
108,1
89,0
96,0
98,0
97,0
95,0
99,0
100,0
102,1
41,0
40,0
39,0
46,0
43,0
42,0
45,1
44,1
57,0
51,0
50,0
60,0
28,0
25,0
49,0
26,0
24,0
37,0
61,0
29,0
36,0
30,0
31,0
35,0
34,0
32,0
33,0
54,1
47,0
48,2
66,0
65,0
64,0
67,1
68,0
71,2
73,0
63,0
79,0
70,0
77,0
72,0
62,0
69,0
76,0
75,2
74,0
78,0
52,0
53,2
56,0
58,0
59,1
38,0
27,1
23,0
55,1
93,0
84,0
92,0
85,0
87,0
91,2
86,0
88,0
90,0
89,0
80,0
81,0
82,1
83,0
61,0
58,0
62,0
64,0
63,0
65,0
66,2
94,1
73,0
75,0
74,0
76,1
72,0
77,0
23,0
22,0
20,1
25,1
34,1
37,0
36,0
30,0
41,0
39,0
40,0
28,1
33,0
32,5
29,0
38,0
35,0
31,0
42,1
17,0
26,1
16,0
27,0
24,0
19,0
96,0
45,0
46,1
101,2
94,0
79,0
80,4
60,0
62,0
59,0
61,0
57,0
56,0
58,0
55,1
63,0
68,0
69,0
65,0
64,0
67,1
66,1
85,0
70,0
81,0
83,1
75,0
73,2
72,1
77,1
76,0
90,1
82,2
71,0
78,0
86,1
89,0
88,0
87,0
53,3
52,0
54,1
51,0
84,0
74,0
91,1
40,0
41,0
17,0
23,0
24,0
25,0
20,0
21,0
27,1
18,1
19,0
22,1
26,1
38,0
33,0
34,2
36,0
37,0
35,0
32,0
39,0
103,0
104,1
105,0
42,0
44,0
29,1
28,0
31,1
99,1
43,0
95,0
106,0
107,0
23,0
22,1
21,0
20,0
19,0
16,0
24,1
17,0
18,1
40,0
32,1
31,1
30,0
36,0
28,0
29,0
34,0
33,0
35,1
95,2
90,0
89,1
83,0
85,0
82,0
84,0
87,0
86,0
88,1
80,1
81,0
91,0
93,1
29,0
105,0
104,0
107,1
106,1
103,0
33,0
36,0
76,0
75,0
74,0
60,0
77,0
37,0
39,0
38,0
40,0
44,0
45,0
43,0
41,0
42,1
34,1
32,1
78,0
79,0
80,0
84,0
82,0
81,0
83,1
86,0
98,2
99,2
27,1
31,0
72,0
71,2
70,1
69,3
68,0
67,0
64,0
62,1
61,0
65,0
66,0
63,0
73,0
25,0
35,1
26,2
87,0
30,0
59,3
93,0
88,1
85,1
28,0
83,0
81,0
87,2
88,1
89,1
86,0
82,1
90,0
84,0
85,0
92,3
49,1
50,0
24,0
38,1
45,0
42,0
44,0
41,0
43,0
37,1
46,0
47,0
31,0
34,0
33,2
26,0
25,0
36,0
40,0
27,0
35,3
28,0
29,0
32,0
39,0
30,0
48,1
67,0
66,0
77,2
68,0
72,0
73,0
71,0
70,1
74,1
69,1
76,0
75,1
59,0
57,0
62,0
58,2
61,1
55,0
60,0
63,1
56,0
94,3
66,1
54,0
56,0
57,0
53,0
58,0
55,1
59,1
68,1
69,0
67,0
70,0
23,0
24,0
22,0
44,0
25,1
21,5
26,0
35,1
38,1
39,0
40,0
41,3
42,0
30,0
29,0
34,3
37,1
36,1
31,0
32,0
33,0
43,0
27,0
28,0
78,0
79,4
31,1
29,0
30,0
36,0
40,1
37,1
38,0
39,0
44,0
43,1
42,2
41,0
34,1
32,0
33,0
35,0
19,0
21,0
17,0
50,0
20,0
51,0
22,0
23,2
25,0
24,0
57,2
55,0
56,0
45,0
26,1
52,2
53,0
18,0
72,1
73,3
71,0
68,0
70,1
77,0
76,4
75,0
110,0
112,1
113,0
111,0
109,0
92,0
62,0
60,0
63,2
59,0
61,0
67,0
74,0
78,1
69,1
56,1
57,2
93,0
58,0
71,0
70,0
72,0
91,0
73,0
76,1
55,1
36,0
52,0
77,0
68,1
65,0
64,0
66,1
51,2
50,0
84,1
83,0
85,1
88,1
89,0
86,0
87,0
82,2
90,3
75,2
79,0
47,0
48,0
46,0
45,0
49,1
54,1
53,0
43,0
42,0
38,1
39,1
40,0
37,1
41,0
44,2
80,0
81,0
100,0
99,0
98,0
97,0
96,0
95,0
94,0
24,1
26,0
25,0
23,0
18,0
17,0
19,0
21,5
84,2
54,0
55,0
68,0
69,1
59,3
58,0
62,0
67,0
66,0
65,0
63,0
60,1
61,0
64,1
56,0
57,0
90,0
92,1
91,0
95,1
94,1
96,1
93,0
81,2
75,0
76,0
73,1
52,6
87,2
67,0
74,0
73,0
75,0
58,0
59,0
60,0
62,0
57,0
68,0
76,0
65,0
64,0
70,0
63,0
69,0
78,0
72,0
71,0
77,0
66,0
9,0
12,0
11,0
13,0
14,0
10,0
43,0
44,0
80,0
85,0
82,0
83,0
81,0
84,3
33,0
46,0
45,0
48,0
47,3
30,1
43,1
31,0
42,0
44,0
34,0
36,0
39,1
38,0
37,0
35,0
41,1
40,0
63,0
68,0
69,0
71,0
70,0
67,0
51,1
72,1
52,0
55,0
54,0
53,0
58,1
57,1
56,0
61,0
64,0
62,0
60,0
66,0
59,0
65,0
32,0
23,8
45,2
44,0
38,0
39,2
41,2
40,0
67,2
70,0
71,1
87,2
80,0
81,2
75,0
76,0
82,1
79,0
86,0
77,0
78,0
83,0
84,2
85,1
91,0
90,0
92,0
93,3
51,0
48,0
49,0
52,1
53,1
38,0
40,1
39,0
36,1
35,0
37,0
31,0
32,0
34,0
33,0
25,1
43,1
44,0
42,0
29,0
28,0
26,0
27,1
41,3
30,0
45,0
113,0
105,1
108,3
101,1
99,0
106,0
104,0
103,0
107,0
102,0
100,1
109,0
114,1
111,0
112,0
110,0
74,2
89,0
90,0
92,0
86,1
79,1
91,0
80,0
93,0
87,0
88,2
76,1
77,1
75,0
78,0
85,0
83,0
84,0
81,1
82,1
70,0
71,3
72,0
73,2
94,1
95,0
84,0
82,0
80,1
86,1
87,0
83,2
85,0
81,1
89,1
88,0
90,0
41,0
37,0
43,0
39,0
14,0
16,0
15,0
13,1
22,0
21,0
20,0
31,0
30,3
32,0
34,0
33,0
35,1
27,0
26,0
25,0
29,0
23,0
28,0
24,0
19,0
36,1
18,0
40,0
38,0
17,3
42,1
45,1
44,0
57,0
56,1
58,2
59,0
28,0
30,0
29,0
21,0
22,0
23,0
20,0
24,1
25,0
26,1
18,1
17,2
14,2
16,0
12,0
15,1
62,0
69,0
63,0
68,0
70,0
77,0
76,0
64,1
53,1
52,0
