V1,V2
15,0
16,2
56,0
55,0
53,1
52,0
51,0
57,0
50,0
54,1
58,1
78,0
59,0
66,1
63,1
62,0
64,0
65,0
68,0
67,0
73,0
69,0
72,0
71,2
70,0
74,1
75,0
61,0
60,0
111,1
125,1
123,2
122,0
124,0
121,0
126,0
117,0
120,0
118,0
119,0
114,1
116,1
115,0
112,0
113,0
108,0
131,0
110,0
129,1
102,0
100,0
101,0
98,1
99,0
97,0
103,1
107,0
104,0
106,0
105,1
132,2
94,0
109,0
93,1
128,2
96,1
95,0
135,0
136,0
90,1
15,0
63,0
16,0
71,0
70,0
69,0
64,4
18,0
17,0
21,0
66,1
50,0
46,0
61,0
44,1
60,2
49,1
53,0
56,0
58,0
52,0
57,0
47,2
45,1
55,0
43,1
40,1
39,0
42,0
41,0
51,0
48,0
38,1
37,0
54,0
59,0
72,0
24,1
32,0
29,3
28,0
30,0
33,0
31,0
36,0
34,0
35,2
143,0
145,0
144,0
146,1
147,0
151,1
149,0
152,1
153,0
150,0
90,0
87,1
88,0
89,0
91,0
93,0
94,0
130,1
131,0
132,0
133,0
121,3
80,0
101,0
102,0
104,1
103,0
100,0
97,1
96,0
93,0
94,2
92,1
95,0
90,0
91,0
84,0
85,4
86,0
87,0
89,0
88,0
83,1
98,0
79,0
123,0
122,0
124,0
117,0
126,0
116,0
118,0
125,2
120,0
119,0
121,0
112,0
115,0
110,0
109,0
108,0
111,0
107,1
114,2
113,0
81,1
82,1
99,1
47,2
46,0
42,0
44,0
43,0
45,0
50,2
48,0
66,0
64,0
68,0
67,0
65,0
63,0
69,0
71,0
70,0
72,2
16,1
17,0
15,0
14,1
18,0
25,0
20,0
19,1
24,0
22,1
23,1
21,1
47,0
48,0
31,1
37,3
29,0
30,0
22,0
19,0
23,0
28,0
20,1
26,0
24,0
27,0
25,0
18,0
21,0
45,1
43,1
44,0
51,2
50,0
47,0
49,3
48,0
116,0
114,0
113,0
115,0
77,0
78,0
84,0
79,0
81,1
82,0
83,0
80,0
85,1
96,1
97,0
100,0
101,0
99,0
98,1
95,0
93,0
102,0
94,0
87,0
86,1
88,1
89,0
91,1
92,1
90,0
110,3
108,0
107,1
103,1
106,0
104,0
105,0
109,0
111,2
36,0
35,0
34,0
32,0
33,0
72,0
73,0
75,2
74,0
76,0
65,1
67,0
69,0
68,0
71,1
70,0
66,1
78,2
79,0
151,3
22,0
21,0
42,0
40,0
41,0
39,0
34,1
45,1
37,0
36,3
32,0
31,0
33,1
43,0
35,0
44,0
38,0
27,0
25,1
26,1
29,0
30,1
24,0
23,0
28,0
20,0
61,0
62,0
59,0
67,0
60,0
68,0
63,0
65,0
66,0
64,0
69,1
105,0
104,0
77,1
90,1
121,0
122,0
117,0
118,0
115,1
114,0
116,1
102,0
101,0
99,0
94,0
100,0
91,0
93,0
95,0
92,1
97,1
98,0
96,2
86,0
88,1
89,0
113,0
112,4
106,1
120,2
119,0
144,0
143,0
147,0
146,0
145,0
139,0
123,0
124,1
125,0
126,0
128,0
131,0
130,0
132,1
129,0
133,0
127,0
141,0
140,0
138,0
136,1
135,0
142,0
134,0
137,0
107,1
108,0
111,0
109,1
87,0
76,0
75,0
110,0
84,1
79,1
81,0
80,0
78,0
82,0
83,0
103,0
54,0
55,0
52,0
50,1
51,1
53,0
19,1
102,0
100,0
104,0
110,0
107,0
109,1
106,0
108,0
103,1
105,0
98,0
97,0
101,0
81,1
47,1
46,0
33,0
61,0
91,0
71,0
70,0
72,5
30,0
20,0
26,0
22,0
19,0
25,1
29,0
27,0
28,0
23,0
24,0
31,0
21,1
50,0
49,0
52,0
44,1
41,0
42,2
43,1
40,0
32,0
53,0
48,0
35,0
34,0
93,0
16,1
88,1
36,1
37,1
60,0
83,0
85,0
84,0
82,0
86,0
67,0
66,0
63,1
65,0
64,0
68,0
69,0
38,0
39,0
92,0
18,0
79,1
78,0
45,0
87,1
62,2
56,0
55,0
90,2
51,1
15,1
80,0
76,0
75,0
77,1
74,0
73,0
54,0
58,2
57,0
17,0
149,5
118,0
100,0
99,0
98,0
97,0
96,1
95,0
106,0
108,0
105,0
107,1
103,2
101,0
104,0
113,0
110,0
111,4
102,0
115,0
112,0
114,0
109,0
121,0
119,0
120,1
122,1
116,1
123,0
125,0
124,3
84,0
81,0
129,1
130,0
131,0
132,1
127,3
128,1
126,0
117,0
82,0
83,0
89,0
90,0
88,1
56,0
59,0
53,0
55,0
54,0
52,0
57,0
48,3
58,1
14,0
17,0
13,1
15,1
16,0
18,0
19,0
20,2
11,0
12,0
10,3
75,3
68,3
111,4
37,2
32,0
48,0
35,0
55,2
38,0
34,0
36,0
39,0
47,0
33,0
51,0
52,0
53,0
49,0
50,0
45,1
46,0
42,1
41,1
43,0
44,0
40,0
89,3
42,0
36,0
39,1
35,0
37,0
38,0
41,0
40,0
43,0
44,1
45,1
50,1
48,0
47,0
49,0
52,0
46,0
51,0
53,0
55,2
54,0
61,4
32,1
31,0
29,0
30,0
28,1
25,0
26,0
33,0
27,2
34,0
77,1
78,0
94,0
119,0
120,1
80,0
105,0
107,0
101,0
106,0
103,1
102,1
104,1
108,1
100,0
112,0
111,0
109,0
110,0
95,0
96,0
98,0
97,0
99,0
118,0
86,1
87,1
83,0
82,0
84,1
85,0
116,0
117,2
88,0
79,0
114,0
113,0
115,1
93,2
91,0
92,0
90,0
89,0
81,1
136,0
137,0
111,0
124,2
120,0
122,0
119,0
123,0
121,0
114,0
112,0
113,0
115,0
105,0
110,0
108,0
109,0
101,0
102,0
100,0
103,0
106,1
104,2
107,1
116,0
118,1
117,1
55,0
56,1
54,1
59,0
58,0
36,4
18,0
23,1
24,0
27,0
19,0
22,1
20,0
25,0
26,0
21,0
28,2
29,2
31,1
11,0
12,0
13,4
62,3
82,4
80,1
79,0
81,0
22,1
21,0
48,0
46,0
55,0
49,0
47,0
54,0
58,0
50,0
56,0
57,1
51,1
53,1
52,1
59,0
84,2
71,0
70,0
61,0
62,0
63,0
57,0
53,0
56,0
55,0
59,0
58,0
54,1
64,1
52,2
65,1
60,0
51,1
50,0
69,0
78,0
80,0
79,1
66,0
110,0
96,0
106,0
95,0
94,4
113,1
112,1
109,0
114,1
115,1
116,0
97,0
103,0
102,0
104,0
98,0
105,0
99,0
101,3
100,0
93,0
107,0
111,0
108,0
129,0
121,1
120,0
88,1
73,1
59,2
72,0
63,0
61,0
62,0
60,0
70,1
67,0
68,0
69,0
66,0
71,0
65,0
64,0
77,2
76,0
74,0
75,0
78,1
57,1
58,0
56,0
51,1
54,1
116,0
82,0
96,0
103,0
102,0
101,0
98,1
97,1
99,0
100,0
81,1
111,1
107,0
105,0
108,0
106,0
109,0
104,0
110,0
112,0
113,0
92,0
90,0
93,0
91,0
115,0
86,0
83,0
95,2
117,1
89,0
87,1
85,1
94,1
84,1
88,0
114,0
155,1
154,0
149,1
147,1
148,0
140,7
136,5
53,0
66,0
67,1
56,1
55,2
61,2
59,1
54,0
57,0
60,0
58,0
62,0
64,0
63,0
65,1
20,1
23,0
18,0
19,1
35,1
42,0
31,0
43,0
41,0
32,0
34,1
33,0
39,0
38,0
40,0
37,1
36,1
81,0
79,0
80,0
27,1
61,0
71,0
38,0
50,0
49,0
40,0
55,0
73,0
53,0
52,0
56,1
37,1
57,1
58,0
74,0
48,0
60,0
63,0
39,0
75,1
72,1
59,1
70,1
44,0
43,0
41,0
42,2
46,3
45,1
47,0
51,0
31,0
30,0
32,1
34,1
33,0
35,2
36,0
29,0
69,2
66,0
68,0
64,0
67,1
65,1
54,2
62,1
25,0
26,0
22,4
78,0
79,0
50,2
52,0
51,0
41,0
42,3
92,0
91,0
87,0
89,1
88,0
85,1
84,0
83,0
86,0
82,0
81,0
90,0
79,1
78,0
80,0
74,0
76,0
77,2
75,1
61,0
59,0
62,0
60,0
72,0
66,0
65,0
55,1
57,1
58,1
56,0
64,0
68,0
69,1
67,0
70,0
71,3
63,1
73,0
93,0
94,1
96,1
95,0
106,1
104,1
105,0
107,0
108,0
110,1
109,0
103,1
22,2
34,0
41,0
32,0
37,0
35,0
26,0
27,0
25,1
28,0
29,0
31,0
30,0
40,0
39,0
36,0
38,0
33,1
54,0
59,0
53,0
57,0
58,1
62,1
60,0
61,0
63,1
56,2
46,0
38,0
39,0
50,2
49,0
48,0
47,0
45,0
44,0
42,0
33,0
43,0
34,0
40,3
37,0
35,0
36,1
51,0
41,1
27,0
26,0
15,0
13,0
25,0
30,0
29,0
22,0
23,0
24,0
18,1
14,3
17,0
16,0
20,0
21,1
19,0
87,3
71,0
72,0
73,0
74,0
75,1
77,0
82,0
81,0
79,1
84,1
83,1
80,0
85,0
82,1
81,0
86,2
88,0
94,0
93,0
91,2
92,0
87,0
90,1
89,0
83,1
32,0
33,0
56,0
52,0
55,0
54,0
50,1
43,0
44,0
47,1
46,0
45,1
51,0
59,3
53,0
128,1
129,0
110,0
109,0
111,0
116,0
115,0
117,0
114,0
119,0
121,0
120,1
122,0
123,0
124,0
94,0
98,0
97,0
92,0
95,0
91,1
96,1
93,1
16,7
57,0
56,0
59,0
58,0
60,1
81,0
80,0
79,0
82,0
83,1
77,0
85,2
75,0
73,1
84,1
74,0
76,0
78,4
27,0
23,0
21,0
22,0
24,0
28,3
26,0
25,0
39,1
37,0
38,1
36,2
31,1
30,0
29,0
32,1
33,2
35,0
34,0
16,6
124,0
121,0
122,0
120,0
123,1
118,0
119,0
117,0
68,1
67,0
65,2
63,0
64,0
75,0
77,2
71,0
73,0
72,4
74,1
76,2
82,0
78,0
81,0
79,2
80,0
83,1
50,0
58,0
59,0
54,2
51,0
52,0
53,0
55,1
26,0
24,0
23,0
25,0
29,1
27,0
28,0
44,0
39,0
40,0
41,0
42,0
46,0
47,0
38,3
37,1
35,0
34,0
33,0
36,1
32,0
43,0
30,0
31,0
101,3
53,0
52,0
54,1
55,2
28,0
42,0
30,0
33,0
34,2
44,0
43,0
32,0
40,1
41,1
45,1
31,2
36,0
35,0
39,0
37,1
38,0
46,0
27,0
29,0
26,1
78,4
80,2
107,0
106,0
105,0
122,0
119,0
120,0
121,0
114,0
113,1
112,0
111,0
39,2
40,0
38,1
41,0
37,0
33,0
34,2
32,1
31,0
30,0
29,0
28,0
26,2
27,0
20,0
21,4
31,0
34,0
35,0
33,1
36,0
32,0
38,2
45,0
41,0
42,0
43,0
44,0
40,0
30,0
55,1
61,8
39,0
54,0
51,0
50,0
53,0
49,0
52,0
48,0
58,1
57,0
56,0
47,0
46,0
17,0
18,0
26,0
20,1
21,0
19,0
23,2
22,1
24,0
25,0
27,1
96,0
97,0
99,1
98,0
102,0
89,0
91,2
90,0
84,1
85,1
83,0
22,0
20,0
19,0
18,0
21,0
48,0
51,1
50,0
49,0
52,0
53,0
74,0
73,0
70,0
71,0
72,1
68,0
69,0
59,2
58,0
61,1
62,0
54,0
56,0
55,0
57,2
60,1
63,1
65,0
66,0
64,0
67,0
46,0
47,0
33,1
32,0
31,1
30,0
29,1
34,2
35,0
26,1
197,2
216,1
212,1
210,1
211,1
209,0
166,1
160,0
158,0
159,0
161,0
163,0
162,3
157,1
164,0
156,0
148,0
147,0
150,0
146,1
149,0
144,0
143,0
154,1
153,0
152,0
142,0
145,0
151,0
155,0
141,0
165,0
120,1
124,2
125,0
123,0
126,0
129,0
127,0
128,0
122,0
121,0
78,1
79,0
83,0
92,0
90,1
96,1
94,1
91,0
95,1
93,2
89,0
88,0
86,0
85,0
81,0
84,1
82,2
80,0
87,1
77,0
71,0
72,0
76,0
74,0
75,0
73,0
70,0
98,0
116,0
117,0
102,1
113,0
100,0
101,0
109,1
108,0
111,0
112,0
110,0
104,0
105,0
106,0
107,0
103,1
99,0
131,0
132,0
138,2
136,2
115,0
97,0
118,0
119,0
69,0
114,0
135,0
137,1
194,0
193,0
195,0
192,0
196,1
170,0
172,0
177,0
183,0
180,0
186,1
184,2
181,0
182,0
185,0
179,0
171,1
175,0
174,0
173,0
176,0
178,0
169,0
187,1
168,0
202,1
203,1
200,0
190,2
189,0
46,2
52,5
15,2
101,0
102,0
67,0
68,1
65,0
74,0
73,0
72,1
69,0
70,0
71,0
66,0
89,1
87,0
88,0
79,0
76,2
75,1
91,0
77,0
78,1
86,1
90,0
80,0
94,0
92,0
81,0
85,1
82,0
83,0
84,0
93,0
100,0
96,1
61,0
62,0
31,1
30,0
40,1
41,1
43,1
42,0
39,0
38,0
37,0
47,1
32,0
33,0
26,2
29,0
28,0
69,0
83,0
80,0
56,0
58,1
57,0
52,0
81,0
82,0
60,0
62,0
63,2
61,2
70,0
106,1
59,3
68,0
55,0
107,1
67,1
66,1
65,0
64,0
54,0
53,0
51,0
91,0
85,0
95,0
87,1
90,1
89,0
86,0
84,0
88,0
93,0
94,2
92,0
78,0
79,1
77,0
76,0
71,0
75,0
72,1
74,1
73,1
102,0
105,0
104,0
97,0
96,0
98,0
99,0
100,2
103,0
101,0
27,0
10,0
29,0
18,2
12,0
19,0
20,0
21,0
22,0
23,1
17,0
15,3
13,0
14,0
16,1
6,4
28,1
24,0
25,0
26,0
27,3
40,0
36,0
38,1
37,2
35,0
39,0
34,1
43,1
123,5
91,0
92,1
90,1
95,0
99,0
98,0
97,1
68,0
73,0
81,1
69,1
64,0
67,1
66,0
65,0
76,0
78,0
77,0
75,0
74,1
85,3
110,1
108,0
109,0
112,0
111,2
113,0
114,0
64,0
63,0
62,0
90,0
91,0
89,0
86,1
87,0
88,0
93,0
94,4
80,0
84,0
81,0
82,1
79,0
83,1
50,0
65,0
72,1
71,1
70,0
67,0
69,0
68,0
74,0
75,0
77,1
76,0
73,0
66,0
49,0
92,2
51,0
47,0
46,0
78,0
48,0
60,1
61,1
59,0
97,1
98,0
96,0
95,0
85,0
58,0
57,0
55,0
54,0
53,1
52,0
56,2
19,1
21,1
20,1
103,0
107,0
111,0
112,0
100,0
105,0
109,0
101,1
96,0
93,0
94,0
92,0
95,0
117,2
104,1
98,0
118,0
97,0
102,0
115,0
114,0
110,1
108,0
116,0
99,0
106,0
129,2
119,1
123,0
146,0
145,6
147,0
121,1
128,2
126,3
120,0
127,0
124,0
125,0
134,2
32,0
33,0
28,0
30,0
31,1
29,1
34,3
42,0
43,1
44,1
46,0
47,0
51,1
102,0
103,1
104,0
105,0
101,0
106,0
100,0
99,0
97,0
98,1
96,2
95,1
108,0
94,3
107,0
93,0
86,0
88,0
87,1
85,1
79,0
82,0
80,0
81,2
77,0
78,0
84,0
83,0
76,0
75,0
92,0
110,0
111,0
117,0
113,3
114,0
115,1
116,2
118,1
112,0
109,1
66,1
68,0
69,0
70,0
71,0
72,1
67,0
65,0
121,2
90,0
91,0
89,0
55,0
49,0
53,1
56,0
57,0
58,1
51,1
50,0
52,0
54,0
13,0
16,2
15,1
20,0
21,0
23,0
19,0
22,1
17,1
14,0
18,0
24,1
11,1
9,2
10,2
27,0
12,0
26,0
25,0
36,1
41,3
37,0
35,0
42,0
39,1
38,1
40,1
34,0
31,0
30,0
43,0
33,0
32,0
42,0
38,1
28,0
29,1
31,0
30,0
32,0
33,1
34,1
39,1
41,0
36,0
37,0
35,0
40,0
44,0
43,0
45,1
26,0
9,1
10,0
13,0
18,1
16,1
15,1
17,0
12,1
11,1
14,1
19,1
78,0
77,0
95,0
94,0
96,1
102,1
105,1
104,0
103,0
97,1
98,0
99,0
100,0
101,0
64,2
67,0
62,0
65,0
59,0
68,0
60,3
58,1
61,0
63,1
66,1
26,0
25,0
21,0
18,0
20,0
19,1
43,0
52,0
49,0
51,1
50,1
45,0
53,0
46,0
48,0
47,0
54,0
38,1
44,0
37,0
32,0
55,0
36,0
33,0
35,0
34,0
31,1
39,1
40,0
42,1
41,0
30,1
57,1
56,0
70,0
71,0
66,0
67,0
69,2
61,0
59,1
64,1
58,0
63,0
62,0
60,0
68,1
65,1
11,0
10,3
12,1
9,0
13,0
27,0
19,0
23,0
15,0
14,0
21,0
22,0
16,0
17,0
18,0
20,2
24,0
26,0
25,0
28,0
29,0
50,0
51,0
47,0
46,0
49,0
53,0
54,1
32,0
36,1
37,0
34,0
33,0
35,1
39,1
41,0
42,0
40,0
38,0
44,0
45,5
43,1
52,3
48,1
31,0
118,0
117,0
122,0
119,0
120,0
121,0
103,1
109,0
110,0
115,0
114,0
113,0
104,0
111,0
108,0
112,1
107,0
105,1
106,0
97,0
102,0
94,0
95,0
98,0
101,0
99,0
100,0
93,0
96,0
92,0
91,0
12,1
11,0
9,2
94,0
97,0
96,0
95,1
87,2
84,1
83,0
92,2
91,1
86,0
98,0
93,0
88,0
79,0
89,0
90,2
78,0
68,0
64,0
63,0
66,0
65,2
67,1
71,2
72,0
26,0
55,0
54,0
56,2
52,0
41,0
39,0
38,0
29,0
53,0
34,0
50,0
27,0
28,0
33,0
47,0
58,0
59,0
49,0
48,0
61,0
51,0
37,0
40,0
46,0
60,0
35,1
43,0
45,0
42,0
44,0
57,1
31,0
30,0
32,2
33,2
27,3
21,6
148,0
152,0
156,0
155,0
149,1
154,0
153,0
151,0
150,0
157,0
147,0
146,0
138,0
143,1
142,0
141,0
144,2
140,0
136,0
145,0
139,1
137,2
132,0
120,0
122,1
123,1
121,0
119,0
128,0
129,0
126,0
127,0
125,1
124,2
49,0
50,0
53,2
52,0
55,0
59,3
65,1
68,2
56,0
61,0
60,0
63,0
67,0
66,0
64,0
62,0
51,0
54,1
57,0
58,0
97,0
102,0
104,1
99,1
96,0
94,0
100,0
103,0
95,0
101,0
98,0
106,0
84,0
81,0
90,0
89,0
93,0
92,0
85,0
82,0
87,0
108,1
107,0
105,0
88,0
91,0
86,0
79,3
34,2
32,1
31,2
35,0
33,0
36,0
37,0
23,0
20,0
18,0
19,0
15,0
16,0
17,1
14,2
22,0
28,0
27,0
25,0
26,0
24,0
13,1
29,0
77,0
78,0
69,0
80,2
82,0
67,0
79,0
84,0
65,1
85,1
68,0
66,0
73,0
75,0
74,0
72,0
76,0
83,0
107,0
106,0
110,1
109,0
108,0
112,0
113,0
111,0
146,0
147,5
39,0
38,0
40,0
37,0
36,0
33,0
35,0
34,0
31,0
32,3
30,0
55,1
54,0
53,0
60,0
68,1
67,1
66,0
65,0
70,0
69,0
57,0
56,0
63,0
62,0
64,1
50,1
46,0
47,0
44,0
49,3
45,0
48,2
43,1
51,0
52,0
59,0
58,0
61,1
75,0
76,1
90,0
92,0
91,1
87,0
89,0
88,1
86,0
84,0
85,0
83,0
77,0
82,1
80,1
78,0
79,0
81,0
73,0
72,0
67,0
95,1
97,0
96,0
66,0
35,0
41,0
45,0
36,0
40,0
43,1
39,0
38,0
37,0
44,1
42,1
103,3
32,1
30,0
31,3
69,1
64,2
52,0
53,0
49,0
48,0
51,1
50,0
55,1
59,0
58,0
57,0
56,0
70,0
65,0
94,0
99,0
68,0
98,1
61,0
62,1
73,2
71,1
59,2
58,0
56,0
60,3
57,0
64,0
54,0
65,0
55,0
63,0
72,0
67,1
70,1
66,0
69,1
68,2
34,0
37,0
107,0
38,0
115,0
109,1
110,1
108,1
114,1
111,0
112,1
113,0
117,0
116,0
74,0
36,0
42,0
52,0
43,0
51,0
45,0
41,0
40,0
39,0
46,0
50,0
53,0
44,1
48,0
49,4
47,0
35,2
76,2
75,0
96,1
105,2
103,0
102,1
81,1
83,1
78,0
92,0
85,0
94,0
82,0
89,0
84,1
93,1
87,1
80,1
88,0
90,0
91,0
79,0
86,0
77,0
95,0
104,0
101,0
97,0
100,0
98,0
99,2
90,0
87,0
88,0
86,0
89,0
85,1
80,2
95,1
99,0
100,0
98,0
98,0
96,2
101,0
100,0
70,1
73,0
72,0
74,0
75,1
76,0
77,0
87,1
80,0
90,1
82,0
83,1
89,0
88,0
86,0
84,0
85,0
81,0
78,0
79,0
67,0
68,0
69,0
66,0
65,0
71,2
39,7
25,0
30,0
28,0
24,0
22,0
26,4
33,0
34,0
31,1
27,2
29,1
23,1
32,1
17,0
18,1
16,0
15,0
20,0
19,0
44,1
43,0
41,0
40,0
42,1
55,2
38,0
39,0
47,0
50,0
45,0
49,0
53,0
48,0
51,0
46,0
54,0
52,1
11,1
67,0
66,0
64,0
65,0
68,0
63,0
110,1
111,1
112,0
114,0
113,0
116,0
115,0
109,0
107,1
108,2
106,1
80,0
78,0
79,1
73,0
74,0
75,1
100,0
101,0
102,0
99,0
95,0
96,0
94,0
93,0
92,0
91,0
90,0
85,1
86,0
84,0
83,0
71,0
70,0
76,2
77,0
81,0
103,0
82,0
72,0
105,0
87,0
88,0
104,1
40,0
39,1
42,0
45,0
43,0
46,0
44,0
38,0
47,0
41,0
58,0
59,0
56,0
54,2
32,2
85,2
99,1
84,2
83,0
87,1
88,0
86,0
89,0
90,0
91,0
92,0
82,0
95,1
85,1
94,0
93,0
96,3
97,1
100,0
104,0
105,0
77,4
23,0
20,2
22,3
18,0
28,0
26,0
29,0
27,1
19,1
25,1
30,1
24,1
17,0
21,0
42,0
41,0
88,0
98,0
89,0
101,0
93,2
91,0
92,1
90,0
94,0
95,2
68,1
76,0
77,0
81,1
80,2
79,0
82,0
78,1
83,0
85,0
86,0
84,0
87,2
70,0
73,0
72,0
74,0
69,1
71,0
75,0
99,0
100,1
57,0
61,1
29,0
32,0
34,0
33,0
31,0
35,1
24,0
39,0
25,0
30,0
42,0
28,0
43,0
46,0
45,0
44,0
41,0
37,0
47,0
26,0
40,0
38,1
27,0
53,0
51,1
52,0
48,0
58,0
60,0
59,0
55,0
56,0
54,2
83,1
84,0
25,0
24,0
41,2
42,0
40,0
38,0
43,1
39,0
54,1
49,0
56,0
53,0
52,0
51,0
50,0
55,0
48,0
59,0
57,0
58,0
17,0
21,1
19,0
22,0
20,0
16,0
15,1
32,0
30,0
31,0
10,0
122,0
121,0
123,1
126,1
46,0
31,1
48,0
61,0
63,0
62,0
60,1
57,0
56,0
55,1
52,0
54,1
53,0
59,0
58,0
64,0
49,0
50,0
65,1
51,1
45,0
66,1
34,0
35,3
39,2
38,0
37,0
41,0
36,0
42,0
40,0
44,0
43,0
32,0
33,0
17,0
18,0
16,0
20,0
19,0
36,0
37,0
24,0
27,2
34,0
32,0
33,1
26,0
30,0
40,0
39,0
29,0
17,0
19,0
22,2
23,0
18,0
21,0
20,2
35,1
28,0
25,0
38,2
31,0
78,1
79,2
85,0
86,0
83,0
84,2
80,0
81,0
65,1
68,5
62,1
19,2
24,1
36,0
37,2
26,0
25,0
34,0
27,0
33,0
35,0
32,3
28,0
30,0
31,0
29,1
39,2
62,0
48,0
65,5
50,0
63,0
47,0
54,0
49,0
64,0
52,0
51,0
61,0
46,0
56,0
59,0
60,1
57,0
55,0
58,0
53,0
66,0
45,0
118,0
116,0
112,0
115,0
114,0
113,0
117,0
120,1
119,0
124,1
104,1
103,1
101,1
102,0
87,1
82,0
83,0
84,0
81,0
86,0
85,0
90,1
89,0
63,0
61,1
69,2
72,0
73,0
74,0
71,0
70,0
58,0
59,0
67,0
65,0
64,0
62,0
60,2
76,3
75,1
68,1
66,1
28,1
29,0
27,0
31,0
30,0
24,0
23,0
22,0
25,0
26,1
21,0
20,0
19,2
51,1
40,1
47,0
49,0
48,1
41,0
50,3
42,0
44,0
43,0
46,0
45,0
29,0
30,0
31,1
33,0
28,0
39,0
37,0
38,0
19,0
54,1
53,0
55,1
52,0
36,1
24,0
23,0
25,0
22,0
26,0
93,1
87,0
88,0
100,1
103,1
60,1
63,0
64,1
65,0
67,0
70,0
66,0
68,1
69,1
61,0
62,0
59,0
106,0
107,0
104,0
105,0
108,2
98,3
102,0
101,2
50,0
49,0
53,0
48,0
51,0
52,1
46,1
42,0
43,0
47,0
44,0
45,1
55,1
54,0
56,0
9,0
14,1
19,0
16,1
18,0
17,0
15,0
8,0
13,1
12,0
7,0
122,0
131,0
124,0
119,3
120,0
126,0
133,0
118,0
121,0
129,0
137,0
138,0
136,1
135,3
132,1
130,1
127,0
125,0
128,0
134,0
92,1
88,0
89,0
91,1
90,0
85,0
77,1
76,0
75,0
73,0
72,0
84,0
81,0
86,0
78,0
74,0
80,0
79,1
82,1
83,0
93,2
94,0
87,0
36,1
35,1
37,1
34,0
38,1
32,2
31,0
74,0
75,0
77,0
78,0
76,0
33,1
73,0
67,1
64,0
65,0
66,0
69,3
68,0
70,0
56,0
51,1
54,3
50,1
57,0
49,0
55,0
48,1
47,0
40,1
41,0
39,1
44,0
45,1
38,1
37,1
43,0
42,0
46,1
36,1
72,1
34,1
71,0
58,0
24,0
22,1
23,0
25,1
30,0
26,1
29,2
28,1
27,3
31,1
61,1
60,0
59,0
53,0
52,0
63,0
62,3
113,0
114,0
128,0
35,0
83,0
82,0
80,0
84,1
81,1
22,10
53,2
57,0
62,1
61,0
60,1
58,2
59,0
55,0
56,1
33,2
44,2
58,0
59,0
60,0
61,0
63,0
64,0
62,0
70,1
68,0
67,0
69,0
65,0
66,0
71,2
57,1
74,0
73,0
72,0
75,0
53,0
52,0
54,4
48,0
50,0
49,0
51,0
34,0
38,1
37,1
32,0
36,0
35,1
31,0
33,0
30,3
28,0
29,0
27,0
40,1
45,1
39,1
26,1
25,0
43,0
42,0
41,0
24,0
44,0
56,1
85,0
81,1
86,1
104,0
99,1
98,0
103,0
102,2
101,1
100,0
96,0
87,0
91,0
93,0
88,0
94,0
90,0
92,0
89,1
95,1
83,0
82,0
84,2
36,0
32,0
34,0
33,0
35,0
20,0
28,0
25,0
26,0
27,0
23,0
24,0
21,0
29,1
30,1
22,1
31,0
10,1
32,0
33,4
34,0
29,0
35,0
30,0
36,0
31,0
73,0
74,0
66,1
69,0
71,0
70,0
67,0
68,0
56,0
58,2
65,0
79,0
78,0
80,0
52,0
48,0
50,0
51,1
49,1
64,0
63,0
62,2
61,0
60,0
59,0
57,0
75,0
77,0
76,1
82,0
83,0
81,0
72,1
54,1
55,0
90,1
89,0
81,0
82,0
96,0
98,0
97,0
95,0
115,0
108,3
107,0
110,0
111,0
109,0
112,1
102,0
113,0
106,0
104,0
114,0
105,0
116,0
118,0
117,0
103,1
100,0
99,2
94,1
101,0
22,0
16,0
20,2
19,0
18,0
17,0
21,1
23,0
15,0
33,0
35,0
31,0
29,1
34,1
32,0
30,0
36,1
37,1
39,1
40,1
42,3
38,1
41,0
12,0
64,2
63,0
88,0
87,1
52,2
43,0
44,1
34,0
46,0
47,0
48,2
45,0
37,0
35,0
42,1
40,0
39,0
41,0
36,0
38,0
50,1
49,0
59,1
72,1
62,0
61,0
58,0
63,0
71,0
60,1
70,1
68,0
69,0
66,0
67,0
64,0
65,2
73,0
79,0
80,4
83,0
74,0
76,0
73,0
72,0
75,0
79,1
78,0
77,0
81,0
82,0
80,0
27,1
8,2
21,1
25,0
23,1
24,1
22,0
6,0
5,0
26,0
18,0
17,0
16,0
12,0
11,0
15,0
10,0
14,0
9,0
13,0
35,0
34,3
15,1
72,0
73,0
66,1
61,2
74,1
64,0
65,1
57,1
67,0
68,0
58,0
59,2
55,0
54,0
60,0
70,1
69,1
71,0
41,1
40,0
43,0
42,1
39,0
35,0
45,2
32,1
37,0
33,2
44,1
36,0
31,0
34,1
46,0
30,0
38,0
104,0
105,0
91,0
103,1
97,1
100,1
98,0
94,0
93,0
92,0
96,0
99,1
101,0
102,0
95,0
106,1
89,0
90,2
65,0
67,0
66,0
64,0
68,1
62,2
75,1
76,0
85,1
82,0
84,0
83,0
29,1
28,0
27,0
26,0
22,0
21,0
20,1
24,0
25,2
23,1
48,1
41,0
40,0
39,0
44,1
43,0
42,0
38,0
46,0
45,3
47,0
37,0
49,0
31,0
34,1
33,0
32,0
36,0
35,0
28,0
24,0
16,0
29,1
30,1
25,0
26,0
21,1
20,1
22,0
17,0
18,2
23,1
19,2
27,2
50,1
51,2
90,0
91,0
92,0
71,1
72,0
68,0
69,0
70,1
66,0
67,0
75,1
74,0
73,0
65,0
89,0
87,0
88,0
64,0
77,0
76,0
